FIPS,Admin2,Province_State,Country_Region,21/03/2020 16:47,22/03/2020 18:57,23/03/2020 16:47,24/03/2020 17:10,25/03/2020 17:08,2020-03-26 20:24:50,2020-03-27 21:06:19,2020-03-28 20:48:56
47003.0,Bedford,Tennessee,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
47005.0,Benton,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3
47007.0,Bledsoe,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47009.0,Blount,Tennessee,US,1.0,1.0,1.0,2.0,3.0,3.0,6.0,2
47011.0,Bradley,Tennessee,US,1.0,1.0,2.0,1.0,2.0,3.0,6.0,15
47013.0,Campbell,Tennessee,US,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0
47015.0,Cannon,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
47017.0,Carroll,Tennessee,US,1.0,1.0,2.0,2.0,3.0,3.0,4.0,183
47019.0,Carter,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47021.0,Cheatham,Tennessee,US,2.0,2.0,4.0,4.0,5.0,7.0,7.0,0
47023.0,Chester,Tennessee,US,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2
47025.0,Claiborne,Tennessee,US,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0
47027.0,Clay,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47029.0,Cocke,Tennessee,US,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47031.0,Coffee,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47033.0,Crockett,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
47035.0,Cumberland,Tennessee,US,2.0,2.0,2.0,2.0,3.0,3.0,6.0,2
47037.0,Davidson,Tennessee,US,133.0,140.0,167.0,253.0,253.0,293.0,312.0,2
47039.0,Decatur,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47041.0,DeKalb,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47043.0,Dickson,Tennessee,US,2.0,3.0,4.0,5.0,5.0,5.0,9.0,12
47045.0,Dyer,Tennessee,US,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4
47047.0,Fayette,Tennessee,US,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2
47049.0,Fentress,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47051.0,Franklin,Tennessee,US,0.0,0.0,1.0,1.0,1.0,1.0,3.0,17
47053.0,Gibson,Tennessee,US,0.0,1.0,1.0,1.0,2.0,2.0,2.0,75
47055.0,Giles,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47057.0,Grainger,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
47059.0,Greene,Tennessee,US,1.0,1.0,2.0,4.0,5.0,7.0,8.0,1457
47061.0,Grundy,Tennessee,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3
47063.0,Hamblen,Tennessee,US,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0
47065.0,Hamilton,Tennessee,US,5.0,5.0,8.0,12.0,15.0,26.0,30.0,0
47067.0,Hancock,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47069.0,Hardeman,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47071.0,Hardin,Tennessee,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
47073.0,Hawkins,Tennessee,US,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
47075.0,Haywood,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47077.0,Henderson,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47079.0,Henry,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47081.0,Hickman,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47083.0,Houston,Tennessee,US,0.0,0.0,1.0,1.0,1.0,3.0,2.0,12
47085.0,Humphreys,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47087.0,Jackson,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
47089.0,Jefferson,Tennessee,US,1.0,1.0,2.0,3.0,4.0,4.0,5.0,0
47091.0,Johnson,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
47093.0,Knox,Tennessee,US,3.0,4.0,5.0,12.0,15.0,20.0,31.0,0
47095.0,Lake,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47097.0,Lauderdale,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47099.0,Lawrence,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47101.0,Lewis,Tennessee,US,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
47103.0,Lincoln,Tennessee,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
47105.0,Loudon,Tennessee,US,0.0,0.0,1.0,1.0,2.0,3.0,6.0,0
47107.0,McMinn,Tennessee,US,0.0,1.0,1.0,2.0,2.0,2.0,3.0,0
47109.0,McNairy,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
47111.0,Macon,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6
47113.0,Madison,Tennessee,US,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0
47115.0,Marion,Tennessee,US,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0
47117.0,Marshall,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47119.0,Maury,Tennessee,US,1.0,1.0,2.0,6.0,6.0,7.0,7.0,164
47121.0,Meigs,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
47123.0,Monroe,Tennessee,US,0.0,3.0,3.0,2.0,2.0,2.0,2.0,14
47125.0,Montgomery,Tennessee,US,3.0,3.0,3.0,3.0,6.0,6.0,9.0,0
47127.0,Moore,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
47129.0,Morgan,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47131.0,Obion,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
47133.0,Overton,Tennessee,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
47135.0,Perry,Tennessee,US,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0
47137.0,Pickett,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47139.0,Polk,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47141.0,Putnam,Tennessee,US,0.0,5.0,6.0,6.0,8.0,9.0,13.0,276
47143.0,Rhea,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47145.0,Roane,Tennessee,US,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47147.0,Robertson,Tennessee,US,2.0,2.0,3.0,6.0,12.0,15.0,22.0,0
47149.0,Rutherford,Tennessee,US,1.0,5.0,8.0,9.0,13.0,19.0,39.0,14
47151.0,Scott,Tennessee,US,0.0,0.0,2.0,1.0,1.0,1.0,2.0,64
47151.0,Scott County,Tennessee,US,,2.0,,,,,,413
47153.0,Sequatchie,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308
47155.0,Sevier,Tennessee,US,1.0,2.0,1.0,1.0,2.0,2.0,6.0,0
47157.0,Shelby,Tennessee,US,42.0,42.0,66.0,93.0,170.0,198.0,223.0,93
47159.0,Smith,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
47161.0,Stewart,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
47163.0,Sullivan,Tennessee,US,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1
47165.0,Sumner,Tennessee,US,11.0,11.0,22.0,34.0,34.0,36.0,58.0,3
47167.0,Tipton,Tennessee,US,1.0,2.0,5.0,6.0,6.0,6.0,10.0,59
47169.0,Trousdale,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274
47171.0,Unicoi,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47173.0,Union,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47175.0,Van Buren,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
47177.0,Warren,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47179.0,Washington,Tennessee,US,2.0,2.0,2.0,6.0,7.0,7.0,10.0,0
47181.0,Wayne,Tennessee,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47183.0,Weakley,Tennessee,US,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15
47185.0,White,Tennessee,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
47187.0,Williamson,Tennessee,US,35.0,47.0,48.0,53.0,64.0,66.0,91.0,8
47189.0,Wilson,Tennessee,US,3.0,3.0,2.0,6.0,7.0,10.0,20.0,2
48001.0,Anderson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48003.0,Andrews,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
48005.0,Angelina,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,2.0,574
48007.0,Aransas,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48009.0,Archer,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
48011.0,Armstrong,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
48013.0,Atascosa,Texas,US,0.0,0.0,2.0,2.0,2.0,2.0,2.0,14
48015.0,Austin,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48
48017.0,Bailey,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
48019.0,Bandera,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48021.0,Bastrop,Texas,US,0.0,0.0,0.0,0.0,1.0,2.0,2.0,11
48023.0,Baylor,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
48025.0,Bee,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48027.0,Bell,Texas,US,7.0,8.0,10.0,16.0,18.0,19.0,20.0,0
48029.0,Bexar,Texas,US,29.0,29.0,46.0,57.0,69.0,84.0,113.0,66
48031.0,Blanco,Texas,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
48033.0,Borden,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48035.0,Bosque,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
48037.0,Bowie,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
48039.0,Brazoria,Texas,US,10.0,14.0,16.0,16.0,28.0,33.0,39.0,0
48041.0,Brazos,Texas,US,6.0,6.0,12.0,12.0,16.0,28.0,31.0,0
48043.0,Brewster,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48045.0,Briscoe,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
48047.0,Brooks,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48049.0,Brown,Texas,US,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0
48051.0,Burleson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48053.0,Burnet,Texas,US,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
48055.0,Caldwell,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48057.0,Calhoun,Texas,US,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1
48059.0,Callahan,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
48061.0,Cameron,Texas,US,1.0,6.0,6.0,6.0,6.0,10.0,13.0,0
48063.0,Camp,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48065.0,Carson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
48067.0,Cass,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7
48069.0,Castro,Texas,US,1.0,2.0,2.0,2.0,2.0,6.0,7.0,3
48071.0,Chambers,Texas,US,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2
48073.0,Cherokee,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48075.0,Childress,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48077.0,Clay,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48079.0,Cochran,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48081.0,Coke,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48083.0,Coleman,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48085.0,Collin,Texas,US,27.0,31.0,38.0,45.0,53.0,66.0,87.0,0
48087.0,Collingsworth,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
48089.0,Colorado,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
48091.0,Comal,Texas,US,2.0,2.0,3.0,3.0,5.0,8.0,9.0,3
48093.0,Comanche,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48095.0,Concho,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48097.0,Cooke,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48099.0,Coryell,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
48101.0,Cottle,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48103.0,Crane,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48105.0,Crockett,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48107.0,Crosby,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48109.0,Culberson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48111.0,Dallam,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48113.0,Dallas,Texas,US,74.0,74.0,131.0,155.0,169.0,303.0,367.0,0
48115.0,Dawson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48117.0,Deaf Smith,Texas,US,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1
48119.0,Delta,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48121.0,Denton,Texas,US,18.0,24.0,30.0,36.0,51.0,70.0,83.0,3
48123.0,DeWitt,Texas,US,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0
48125.0,Dickens,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
48127.0,Dimmit,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
48129.0,Donley,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
48131.0,Duval,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48133.0,Eastland,Texas,US,0.0,0.0,0.0,1.0,1.0,2.0,4.0,10
48135.0,Ector,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48137.0,Edwards,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48139.0,Ellis,Texas,US,1.0,3.0,5.0,6.0,7.0,7.0,10.0,1
48141.0,El Paso,Texas,US,6.0,7.0,9.0,9.0,16.0,28.0,28.0,3
48143.0,Erath,Texas,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,275
48145.0,Falls,Texas,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
48147.0,Fannin,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3
48149.0,Fayette,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5
48151.0,Fisher,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48153.0,Floyd,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48155.0,Foard,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48157.0,Fort Bend,Texas,US,24.0,29.0,29.0,42.0,46.0,54.0,86.0,0
48159.0,Franklin,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
48161.0,Freestone,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48163.0,Frio,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48165.0,Gaines,Texas,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
48167.0,Galveston,Texas,US,6.0,6.0,17.0,18.0,22.0,27.0,40.0,0
48169.0,Garza,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48171.0,Gillespie,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48173.0,Glasscock,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48175.0,Goliad,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48177.0,Gonzales,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48179.0,Gray,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
48181.0,Grayson,Texas,US,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1
48183.0,Gregg,Texas,US,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2
48185.0,Grimes,Texas,US,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
48187.0,Guadalupe,Texas,US,1.0,1.0,2.0,4.0,4.0,9.0,8.0,0
48189.0,Hale,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
48191.0,Hall,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
48193.0,Hamilton,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48195.0,Hansford,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
48197.0,Hardeman,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48199.0,Hardin,Texas,US,0.0,0.0,2.0,2.0,2.0,2.0,4.0,1
48201.0,Harris,Texas,US,0.0,68.0,74.0,78.0,134.0,185.0,203.0,0
48203.0,Harrison,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48205.0,Hartley,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48207.0,Haskell,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48209.0,Hays,Texas,US,6.0,6.0,7.0,7.0,9.0,11.0,13.0,27
48211.0,Hemphill,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48213.0,Henderson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913
48215.0,Hidalgo,Texas,US,0.0,1.0,2.0,2.0,5.0,8.0,11.0,1
48217.0,Hill,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48219.0,Hockley,Texas,US,1.0,3.0,3.0,3.0,5.0,5.0,5.0,34
48221.0,Hood,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
48223.0,Hopkins,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
48225.0,Houston,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258
48227.0,Howard,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48229.0,Hudspeth,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48231.0,Hunt,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50
48233.0,Hutchinson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48235.0,Irion,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48237.0,Jack,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
48239.0,Jackson,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16
48241.0,Jasper,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48243.0,Jeff Davis,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48245.0,Jefferson,Texas,US,1.0,1.0,3.0,6.0,6.0,7.0,8.0,0
48247.0,Jim Hogg,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
48249.0,Jim Wells,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
48251.0,Johnson,Texas,US,2.0,2.0,2.0,2.0,3.0,3.0,6.0,43
48253.0,Jones,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
48255.0,Karnes,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37
48257.0,Kaufman,Texas,US,0.0,0.0,0.0,0.0,2.0,2.0,2.0,11
48259.0,Kendall,Texas,US,1.0,1.0,1.0,1.0,1.0,3.0,4.0,18
48261.0,Kenedy,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
48263.0,Kent,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48265.0,Kerr,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48267.0,Kimble,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48269.0,King,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
48271.0,Kinney,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48273.0,Kleberg,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
48275.0,Knox,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
48277.0,Lamar,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48
48279.0,Lamb,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
48281.0,Lampasas,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48283.0,La Salle,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
48285.0,Lavaca,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6
48287.0,Lee,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
48289.0,Leon,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313
48291.0,Liberty,Texas,US,0.0,1.0,1.0,1.0,1.0,1.0,2.0,95
48293.0,Limestone,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21
48295.0,Lipscomb,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
48297.0,Live Oak,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
48299.0,Llano,Texas,US,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8
48301.0,Loving,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
48303.0,Lubbock,Texas,US,2.0,9.0,9.0,10.0,13.0,19.0,23.0,0
48305.0,Lynn,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
48307.0,McCulloch,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
48309.0,McLennan,Texas,US,13.0,16.0,16.0,20.0,24.0,28.0,33.0,0
48311.0,McMullen,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
48313.0,Madison,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48315.0,Marion,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48317.0,Martin,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
48319.0,Mason,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
48321.0,Matagorda,Texas,US,3.0,3.0,4.0,4.0,6.0,9.0,9.0,25
48323.0,Maverick,Texas,US,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
48325.0,Medina,Texas,US,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2
48327.0,Menard,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48329.0,Midland,Texas,US,1.0,1.0,1.0,1.0,3.0,4.0,7.0,0
48331.0,Milam,Texas,US,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5
48333.0,Mills,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
48335.0,Mitchell,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48337.0,Montague,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
48339.0,Montgomery,Texas,US,10.0,13.0,15.0,19.0,23.0,31.0,47.0,1
48341.0,Moore,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48343.0,Morris,Texas,US,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2
48345.0,Motley,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48347.0,Nacogdoches,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
48349.0,Navarro,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12
48351.0,Newton,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48353.0,Nolan,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48355.0,Nueces,Texas,US,0.0,1.0,1.0,6.0,10.0,14.0,18.0,3
48357.0,Ochiltree,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48359.0,Oldham,Texas,US,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
48361.0,Orange,Texas,US,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
48363.0,Palo Pinto,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48365.0,Panola,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48367.0,Parker,Texas,US,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1
48369.0,Parmer,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48371.0,Pecos,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48373.0,Polk,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48375.0,Potter,Texas,US,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0
48377.0,Presidio,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
48379.0,Rains,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
48381.0,Randall,Texas,US,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0
48383.0,Reagan,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48385.0,Real,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843
48387.0,Red River,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385
48389.0,Reeves,Texas,US,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
48391.0,Refugio,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48393.0,Roberts,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48395.0,Robertson,Texas,US,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
48397.0,Rockwall,Texas,US,0.0,0.0,0.0,0.0,0.0,2.0,3.0,68
48399.0,Runnels,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48401.0,Rusk,Texas,US,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6
48403.0,Sabine,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48405.0,San Augustine,Texas,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
