FIPS,State,Area_Name,Share_age0to17,Share_age18to64,Share_age65plus,Fatality_ratio_age0to17,Fatality_ratio_age18to64,Fatality_ratio_age65plus,fatality_rate
47143,TN,Rhea County,0.22687931243190898,0.5870354678610338,0.18608521970705727,0.0,0.005666026871401152,0.04593577981651376,0.011874128414937134
47145,TN,Roane County,0.18782461422657132,0.584324426044411,0.2278509597290177,0.0,0.005666026871401152,0.04593577981651376,0.013777309416677189
47147,TN,Robertson County,0.2386498056666479,0.6132062186672675,0.14814397566608462,0.0,0.005666026871401152,0.04593577981651376,0.010279551960019263
47149,TN,Rutherford County,0.2465449844562775,0.6489088614608021,0.10454615408292037,0.0,0.005666026871401152,0.04593577981651376,0.008479144160743583
47151,TN,Scott County,0.2430691047688189,0.5888651935205772,0.16806570171060392,0.0,0.005666026871401152,0.04593577981651376,0.011056755078606612
47153,TN,Sequatchie County,0.20845657434794299,0.5879940844312987,0.20354934122075827,0.0,0.005666026871401152,0.04593577981651376,0.012681788002725836
47155,TN,Sevier County,0.2060740407796347,0.5963510807829036,0.1975748784374617,0.0,0.005666026871401152,0.04593577981651376,0.012454697361682763
47157,TN,Shelby County,0.24869625247391436,0.6154799714457919,0.13582377608029375,0.0,0.005666026871401152,0.04593577981651376,0.009726497128892913
47159,TN,Smith County,0.22680774245311403,0.6034500050145422,0.1697422525323438,0.0,0.005666026871401152,0.04593577981651376,0.011216406681844376
47161,TN,Stewart County,0.20912912027136643,0.5874935476734754,0.20337733205515818,0.0,0.005666026871401152,0.04593577981651376,0.012671050572848458
47163,TN,Sullivan County,0.19256919603216885,0.5884326559606261,0.21899814800720502,0.0,0.005666026871401152,0.04593577981651376,0.013393925947766118
47165,TN,Sumner County,0.2346900063585699,0.6068052728040224,0.15850472083740763,0.0,0.005666026871401152,0.04593577981651376,0.010719212937680635
47167,TN,Tipton County,0.24621230574365469,0.6091976421298777,0.14459005212646758,0.0,0.005666026871401152,0.04593577981651376,0.010093587008441773
47169,TN,Trousdale County,0.176080639302579,0.694424264438794,0.12949509625862696,0.0,0.005666026871401152,0.04593577981651376,0.00988308477151773
47171,TN,Unicoi County,0.18636338044029052,0.5814987894825742,0.2321378300771353,0.0,0.005666026871401152,0.04593577981651376,0.01395822001640208
47173,TN,Union County,0.21703575782202356,0.5999593661113368,0.18300487606663957,0.0,0.005666026871401152,0.04593577981651376,0.01180585758248118
47175,TN,Van Buren County,0.19254119687771032,0.5706851691240243,0.2367736339982654,0.0,0.005666026871401152,0.04593577981651376,0.01410989902106697
