"AREA", "YEAR", "MONTH","LABORFORCE","EMP","UNEMP","UNEMPRATE"                                                                                                                                                                        
"Tompkins","2002","11",53400,51600,1800,3.5                                                                                                                                                                                           
"Tompkins","2002","12",53300,51400,2000,3.7                                                                                                                                                                                           
"Tompkins","2001","00",51200,49500,1700,3.4                                                                                                                                                                                           
"Tompkins","2001","01",51200,49400,1800,3.6                                                                                                                                                                                           
"Tompkins","2001","02",51400,49700,1800,3.4                                                                                                                                                                                           
"Tompkins","2001","03",51000,49400,1600,3.1                                                                                                                                                                                           
"Tompkins","2001","04",51300,49900,1400,2.7                                                                                                                                                                                           
"Tompkins","2001","05",51600,50200,1400,2.8                                                                                                                                                                                           
"Tompkins","2001","06",50200,48500,1700,3.4                                                                                                                                                                                           
"Tompkins","2001","07",51200,49500,1800,3.4                                                                                                                                                                                           
"Tompkins","2001","08",50300,48600,1700,3.5                                                                                                                                                                                           
"Tompkins","2001","09",51600,49800,1800,3.5                                                                                                                                                                                           
"Tompkins","2001","10",51800,50000,1800,3.4                                                                                                                                                                                           
"Tompkins","2001","11",51600,49700,1900,3.7                                                                                                                                                                                           
"Tompkins","2001","12",51700,49700,2000,3.9                                                                                                                                                                                           
"Tompkins","2000","00",50500,48900,1700,3.3                                                                                                                                                                                           
"Tompkins","2000","01",51100,49100,2000,4                                                                                                                                                                                             
"Tompkins","2000","02",51600,49600,2000,3.9                                                                                                                                                                                           
"Tompkins","2000","03",51200,49300,1800,3.6                                                                                                                                                                                           
"Tompkins","2000","04",51000,49500,1500,2.9                                                                                                                                                                                           
"Tompkins","2000","05",51000,49400,1600,3.1                                                                                                                                                                                           
"Tompkins","2000","06",49100,47500,1600,3.3                                                                                                                                                                                           
"Tompkins","2000","07",50200,48500,1800,3.5                                                                                                                                                                                           
"Tompkins","2000","08",49400,47800,1600,3.3                                                                                                                                                                                           
"Tompkins","2000","09",50200,48600,1600,3.2                                                                                                                                                                                           
"Tompkins","2000","10",50700,49200,1500,2.9                                                                                                                                                                                           
"Tompkins","2000","11",50500,49100,1500,2.9                                                                                                                                                                                           
"Tompkins","2000","12",50400,48900,1500,2.9                                                                                                                                                                                           
"Tompkins","1999","00",52100,50700,1400,2.8                                                                                                                                                                                           
"Tompkins","1999","01",50500,48800,1700,3.4                                                                                                                                                                                           
"Tompkins","1999","02",52500,50800,1700,3.3                                                                                                                                                                                           
"Tompkins","1999","03",52500,50800,1700,3.2                                                                                                                                                                                           
"Tompkins","1999","04",53000,51500,1500,2.9                                                                                                                                                                                           
"Tompkins","1999","05",52900,51300,1600,3                                                                                                                                                                                             
"Tompkins","1999","06",50200,49200,1000,2                                                                                                                                                                                             
"Tompkins","1999","07",51700,50800,900,1.8                                                                                                                                                                                            
"Tompkins","1999","08",50900,50100,800,1.6                                                                                                                                                                                            
"Tompkins","1999","09",53000,51300,1700,3.2                                                                                                                                                                                           
"Tompkins","1999","10",53100,51500,1600,3                                                                                                                                                                                             
"Tompkins","1999","11",52800,51300,1500,2.9                                                                                                                                                                                           
"Tompkins","1999","12",52400,50900,1500,2.9                                                                                                                                                                                           
"Tompkins","1998","00",50500,49100,1500,2.9                                                                                                                                                                                           
"Tompkins","1998","01",50300,48400,1900,3.8                                                                                                                                                                                           
"Tompkins","1998","02",51700,49800,1900,3.7                                                                                                                                                                                           
"Tompkins","1998","03",51700,49900,1800,3.6                                                                                                                                                                                           
"Tompkins","1998","04",50900,49500,1400,2.8                                                                                                                                                                                           
"Tompkins","1998","05",51200,49600,1600,3.2                                                                                                                                                                                           
"Tompkins","1998","06",48100,47000,1100,2.2                                                                                                                                                                                           
"Tompkins","1998","07",49400,48300,1000,2.1                                                                                                                                                                                           
"Tompkins","1998","08",48800,47800,1000,2                                                                                                                                                                                             
"Tompkins","1998","09",51300,49700,1600,3.1                                                                                                                                                                                           
"Tompkins","1998","10",51300,49800,1500,2.9                                                                                                                                                                                           
"Tompkins","1998","11",50800,49400,1400,2.8                                                                                                                                                                                           
"Tompkins","1998","12",50700,49300,1400,2.8                                                                                                                                                                                           
"Tompkins","1997","00",50300,48800,1600,3.1                                                                                                                                                                                           
"Tompkins","1997","01",49500,47600,1900,3.8                                                                                                                                                                                           
"Tompkins","1997","02",50800,49100,1800,3.5                                                                                                                                                                                           
"Tompkins","1997","03",51200,49400,1800,3.5                                                                                                                                                                                           
"Tompkins","1997","04",50800,49200,1600,3.1                                                                                                                                                                                           
"Tompkins","1997","05",51200,49500,1700,3.3                                                                                                                                                                                           
"Tompkins","1997","06",48900,47600,1300,2.6                                                                                                                                                                                           
"Tompkins","1997","07",49400,48200,1200,2.5                                                                                                                                                                                           
"Tompkins","1997","08",48900,47700,1200,2.5                                                                                                                                                                                           
"Tompkins","1997","09",50900,49200,1700,3.4                                                                                                                                                                                           
"Tompkins","1997","10",50900,49400,1600,3.1                                                                                                                                                                                           
"Tompkins","1997","11",50900,49300,1600,3.1                                                                                                                                                                                           
"Tompkins","1997","12",50600,49100,1600,3.1                                                                                                                                                                                           
"Tompkins","1996","00",49600,48100,1500,3                                                                                                                                                                                             
"Tompkins","1996","01",48100,46200,1900,4                                                                                                                                                                                             
"Tompkins","1996","02",49400,47500,1900,3.8                                                                                                                                                                                           
"Tompkins","1996","03",49900,48000,1800,3.7                                                                                                                                                                                           
"Tompkins","1996","04",49700,48200,1600,3.2                                                                                                                                                                                           
"Tompkins","1996","05",50200,48500,1700,3.5                                                                                                                                                                                           
"Tompkins","1996","06",48400,47300,1200,2.4                                                                                                                                                                                           
"Tompkins","1996","07",49500,48300,1200,2.3                                                                                                                                                                                           
"Tompkins","1996","08",48400,47500,1000,2                                                                                                                                                                                             
"Tompkins","1996","09",50300,48800,1500,2.9                                                                                                                                                                                           
"Tompkins","1996","10",50600,49300,1400,2.7                                                                                                                                                                                           
"Tompkins","1996","11",50200,48800,1500,2.9                                                                                                                                                                                           
"Tompkins","1996","12",49900,48400,1400,2.9                                                                                                                                                                                           
"Tompkins","1995","00",49100,47400,1700,3.5                                                                                                                                                                                           
"Tompkins","1995","01",47400,45100,2200,4.7                                                                                                                                                                                           
"Tompkins","1995","02",49300,47200,2000,4.1                                                                                                                                                                                           
"Tompkins","1995","03",49600,47600,2000,4.1                                                                                                                                                                                           
"Tompkins","1995","04",49700,47800,1900,3.7                                                                                                                                                                                           
"Tompkins","1995","05",49400,47500,1900,3.8                                                                                                                                                                                           
"Tompkins","1995","06",48300,46900,1400,2.8                                                                                                                                                                                           
"Tompkins","1995","07",49200,47800,1400,2.8                                                                                                                                                                                           
"Tompkins","1995","08",48800,47500,1300,2.7                                                                                                                                                                                           
"Tompkins","1995","09",49000,47200,1800,3.7                                                                                                                                                                                           
"Tompkins","1995","10",49900,48300,1700,3.3                                                                                                                                                                                           
"Tompkins","1995","11",49300,47700,1600,3.2                                                                                                                                                                                           
"Tompkins","1995","12",49100,47500,1600,3.2                                                                                                                                                                                           
"Tompkins","1994","00",48900,47000,1900,3.8                                                                                                                                                                                           
"Tompkins","1994","01",46800,44400,2300,5                                                                                                                                                                                             
"Tompkins","1994","02",49500,47300,2300,4.6                                                                                                                                                                                           
"Tompkins","1994","03",49000,46800,2200,4.5                                                                                                                                                                                           
"Tompkins","1994","04",49200,47200,2000,4                                                                                                                                                                                             
"Tompkins","1994","05",49400,47400,2000,4                                                                                                                                                                                             
"Tompkins","1994","06",47900,46400,1500,3                                                                                                                                                                                             
"Tompkins","1994","07",49100,47600,1500,3                                                                                                                                                                                             
"Tompkins","1994","08",49100,47700,1400,2.8                                                                                                                                                                                           
"Tompkins","1994","09",49100,47200,1900,3.8                                                                                                                                                                                           
"Tompkins","1994","10",49500,47600,1800,3.7                                                                                                                                                                                           
"Tompkins","1994","11",49300,47600,1700,3.5                                                                                                                                                                                           
"Tompkins","1994","12",48900,47200,1800,3.6                                                                                                                                                                                           
"Tompkins","1993","00",48700,46800,2000,4.1                                                                                                                                                                                           
"Tompkins","1993","01",46600,44200,2500,5.3                                                                                                                                                                                           
"Tompkins","1993","02",49200,46700,2400,5                                                                                                                                                                                             
"Tompkins","1993","03",48900,46700,2300,4.6                                                                                                                                                                                           
"Tompkins","1993","04",48900,46900,2000,4.1                                                                                                                                                                                           
"Tompkins","1993","05",49300,47200,2100,4.3                                                                                                                                                                                           
"Tompkins","1993","06",48500,46900,1600,3.3                                                                                                                                                                                           
"Tompkins","1993","07",49600,48200,1500,2.9                                                                                                                                                                                           
"Tompkins","1993","08",49200,47800,1400,2.9                                                                                                                                                                                           
"Tompkins","1993","09",48700,46700,2000,4.1                                                                                                                                                                                           
"Tompkins","1993","10",49000,47000,2000,4.2                                                                                                                                                                                           
"Tompkins","1993","11",48600,46700,1900,4                                                                                                                                                                                             
"Tompkins","1993","12",48200,46300,1900,4                                                                                                                                                                                             
"Tompkins","1992","00",48300,46100,2300,4.7                                                                                                                                                                                           
"Tompkins","1992","01",46700,44000,2700,5.7                                                                                                                                                                                           
"Tompkins","1992","02",48000,45300,2700,5.6                                                                                                                                                                                           
"Tompkins","1992","03",48000,45400,2600,5.3                                                                                                                                                                                           
"Tompkins","1992","04",48300,45900,2400,5                                                                                                                                                                                             
"Tompkins","1992","05",48600,46000,2600,5.3                                                                                                                                                                                           
"Tompkins","1992","06",48100,46000,2100,4.3                                                                                                                                                                                           
"Tompkins","1992","07",49100,47200,1900,3.9                                                                                                                                                                                           
"Tompkins","1992","08",48600,47000,1700,3.4                                                                                                                                                                                           
"Tompkins","1992","09",48100,46000,2200,4.5                                                                                                                                                                                           
"Tompkins","1992","10",48800,46700,2100,4.3                                                                                                                                                                                           
"Tompkins","1992","11",49000,46900,2100,4.3                                                                                                                                                                                           
"Tompkins","1992","12",48700,46500,2200,4.4                                                                                                                                                                                           
"Tompkins","1991","00",48500,46400,2100,4.3                                                                                                                                                                                           
"Tompkins","1991","01",47200,44800,2400,5.1                                                                                                                                                                                           
"Tompkins","1991","02",48500,46100,2400,5                                                                                                                                                                                             
"Tompkins","1991","03",48600,46100,2400,5                                                                                                                                                                                             
"Tompkins","1991","04",49100,46900,2200,4.5                                                                                                                                                                                           
"Tompkins","1991","05",48700,46700,2000,4.1                                                                                                                                                                                           
"Tompkins","1991","06",48500,46900,1700,3.4                                                                                                                                                                                           
"Tompkins","1991","07",49300,47700,1600,3.2                                                                                                                                                                                           
"Tompkins","1991","08",48100,46600,1500,3.1                                                                                                                                                                                           
"Tompkins","1991","09",48200,46100,2100,4.4                                                                                                                                                                                           
"Tompkins","1991","10",48900,46800,2100,4.2                                                                                                                                                                                           
"Tompkins","1991","11",48700,46400,2300,4.7                                                                                                                                                                                           
"Tompkins","1991","12",48000,45800,2300,4.7                                                                                                                                                                                           
"Tompkins","1990","00",49000,47100,1800,3.7                                                                                                                                                                                           
"Tompkins","1990","01",46800,44800,2000,4.3                                                                                                                                                                                           
"Tompkins","1990","02",48400,46300,2000,4.2                                                                                                                                                                                           
"Tompkins","1990","03",48400,46400,2000,4                                                                                                                                                                                             
"Tompkins","1990","04",48700,46900,1700,3.5                                                                                                                                                                                           
"Tompkins","1990","05",49400,47600,1900,3.8                                                                                                                                                                                           
"Tompkins","1990","06",49100,47600,1500,3.1                                                                                                                                                                                           
"Tompkins","1990","07",50200,48800,1500,3                                                                                                                                                                                             
"Tompkins","1990","08",49300,47900,1400,2.8                                                                                                                                                                                           
"Tompkins","1990","09",48800,46900,1900,3.9                                                                                                                                                                                           
"Tompkins","1990","10",50000,48100,1900,3.9                                                                                                                                                                                           
"Tompkins","1990","11",49500,47400,2100,4.2                                                                                                                                                                                           
"Tompkins","1990","12",49200,47100,2100,4.3                                                                                                                                                                                           
"Ulster","2020","01",88400,84600,3700,4.2                                                                                                                                                                                             
"Ulster","2019","00",87700,84400,3300,3.8                                                                                                                                                                                             
"Ulster","2019","01",87000,83100,3800,4.4                                                                                                                                                                                             
"Ulster","2019","02",87000,83200,3800,4.3                                                                                                                                                                                             
"Ulster","2019","03",87200,83700,3400,3.9                                                                                                                                                                                             
"Ulster","2019","04",86800,83900,2900,3.3                                                                                                                                                                                             
"Ulster","2019","05",87400,84400,2900,3.4                                                                                                                                                                                             
"Ulster","2019","06",88400,85200,3200,3.7                                                                                                                                                                                             
"Ulster","2019","07",88600,85000,3600,4                                                                                                                                                                                               
"Ulster","2019","08",87700,84200,3500,4                                                                                                                                                                                               
"Ulster","2019","09",88200,85100,3100,3.5                                                                                                                                                                                             
"Ulster","2019","10",88800,85700,3100,3.5                                                                                                                                                                                             
"Ulster","2019","11",87800,84700,3000,3.5                                                                                                                                                                                             
"Ulster","2019","12",87600,84300,3300,3.8                                                                                                                                                                                             
"Ulster","2018","00",88700,85300,3500,3.9                                                                                                                                                                                             
"Ulster","2018","01",86700,82200,4500,5.2                                                                                                                                                                                             
"Ulster","2018","02",87500,83100,4500,5.1                                                                                                                                                                                             
"Ulster","2018","03",87700,83800,3900,4.4                                                                                                                                                                                             
"Ulster","2018","04",87800,84400,3300,3.8                                                                                                                                                                                             
"Ulster","2018","05",88800,85700,3100,3.5                                                                                                                                                                                             
"Ulster","2018","06",90300,86800,3500,3.9                                                                                                                                                                                             
"Ulster","2018","07",90200,86800,3500,3.8                                                                                                                                                                                             
"Ulster","2018","08",88500,85200,3300,3.8                                                                                                                                                                                             
"Ulster","2018","09",88900,85900,3000,3.4                                                                                                                                                                                             
"Ulster","2018","10",89900,87100,2900,3.2                                                                                                                                                                                             
"Ulster","2018","11",89000,86200,2800,3.2                                                                                                                                                                                             
"Ulster","2018","12",89100,85900,3200,3.6                                                                                                                                                                                             
"Ulster","2017","00",87900,83900,4000,4.5                                                                                                                                                                                             
"Ulster","2017","01",86700,82200,4600,5.3                                                                                                                                                                                             
"Ulster","2017","02",87000,82400,4600,5.3                                                                                                                                                                                             
"Ulster","2017","03",87600,83600,4000,4.6                                                                                                                                                                                             
"Ulster","2017","04",87700,83900,3800,4.3                                                                                                                                                                                             
"Ulster","2017","05",88300,84500,3800,4.3                                                                                                                                                                                             
"Ulster","2017","06",89900,85900,4000,4.4                                                                                                                                                                                             
"Ulster","2017","07",89400,85300,4100,4.6                                                                                                                                                                                             
"Ulster","2017","08",88400,84300,4100,4.7                                                                                                                                                                                             
